90,38.1,89.4,96.2,43.7,748.037
81.8,57.3,85.5,95.3,100,748.037
83.5,89,88.8,86.8,45.1,698.496
77,53.8,92.1,91.8,39.5,748.037
77.6,33.8,87.3,98.2,64.4,748.037
76.1,47.6,91.4,91.6,53.9,748.037
79.6,65.1,89.4,85.1,42.9,695.607
71.8,51.4,87,95.5,55.9,748.037
72.3,45.8,81.5,97,100,748.037
74.7,39.1,81.3,97,41.3,748.037
70.2,66.3,79.5,90.3,74.9,748.037
75.5,42.1,80.7,91,57.9,748.037
87.9,27.6,89.9,71.3,59,891.631
68.4,77.2,82.5,83.7,67.6,771.256
74.4,92.3,87.2,67.2,77.4,746.753
69.1,82.1,80.4,84,42.4,695.607
76.1,29.8,80.1,88.2,54.8,748.037
68.4,78.9,71.3,90.8,43.8,698.496
74.2,36,84.9,80.8,70,748.037
74.4,75.9,80.4,75.2,40.3,695.607
56.1,58.3,73.5,99.4,100,748.037
78.4,81.7,85.9,62.1,62.5,836.098
68.6,90,83.5,73.5,39.6,771.256
63.4,34.2,79,96.2,43.9,748.037
70.8,87.2,80.8,66.5,42.9,698.496
62.4,98.8,57,95,49.8,1296.412
73.8,38.7,67.4,89.2,29.5,748.037
66.3,64.5,75.7,77.3,71.4,765.585
70.4,32.9,69.3,90.1,40,748.037
67.9,51.7,71.6,82.7,52.5,748.037
66,44.3,62.8,95.2,70,748.037
81.5,54.1,67.9,64.3,99.9,419.868
66.1,28.7,74,84.7,70,748.037
65.4,54.7,66.5,85.5,42,723.534
65.9,77.9,67.7,76.9,43.2,698.496
63.9,28.8,63.9,88.2,100,823.151
63.7,36.9,60.3,94.1,29.9,748.037
74.5,37.2,76.4,55.2,99.2,419.868
66.7,46.3,60.9,80.1,49.5,748.037
65.4,39.2,50.9,94.2,30.6,748.037
77.1,26.3,74.8,57.8,76.4,891.631
68.4,43.4,57.1,81.9,33.5,748.037
53.5,86,59.3,82.8,42.4,698.496
59.7,56.6,71,67.2,99.7,780.779
76.7,27,81.4,48,81.7,823.151
61.6,67.3,46.9,90.3,47.2,800.895
55,34.9,69.2,81.4,59.7,748.037
59.5,83,70.1,62.9,69.2,771.256
56.5,83,54.7,80.7,75.8,800.895
54,54.8,67.1,78.4,46.1,800.681
56.9,78.1,64.6,68.9,55.6,836.098
54.4,77.8,66.1,69.6,64,771.256
48,47.3,64.7,82.4,82.6,800.681
69.9,31.1,68.9,58.4,100,823.151
59.8,54.8,71.9,63.1,70,748.037
50,51,52.5,92.5,34.4,723.534
54.9,79.2,53.7,73.8,100,800.681
44.5,62.8,64.1,80.2,62,800.681
57.1,31.7,62.6,77.8,52.8,748.037
50.1,71.9,51.7,85.4,38.7,698.496
49.5,59,39.3,100,36.5,748.037
54.6,29.4,55.1,85.2,39.3,748.037
59.9,67.7,75.1,45.1,99.9,800.681
61.4,61.3,49,75.5,40.7,723.534
56.7,36.6,44.4,90.9,38.3,748.037
42.3,77.7,44.5,93.3,34.3,698.496
59.2,64.4,43.5,80.6,28.6,800.895
43.6,64.4,61.3,77.1,34.2,765.585
45.6,57,61.3,75.1,49,800.681
54,74.6,57.9,60.9,95,695.607
52.6,84.8,63.8,56.7,50.5,771.256
45.7,90.5,66.9,54.5,99.5,746.753
52.6,39.6,36.4,94.8,39.4,748.037
42.3,66.9,47.9,81.7,98,695.607
43.8,49.8,61,71.6,85.2,800.681
50,84.1,41.6,80,38.3,1296.412
42.3,34.7,44.4,97.1,70,748.037
48,63.9,45.9,82.9,28.4,800.895
46.4,49.1,56.7,71.3,95.9,780.779
51.8,36.8,56.8,73.8,32.6,748.037
48.3,41.6,39.6,93.5,29.8,748.037
44,35.2,47.2,90.3,42.1,748.037
44.9,40.4,51.4,83.9,32.1,748.037
47,31.3,53.7,76.9,83.9,748.037
55.4,57.5,58.7,59.5,70,723.534
47.8,66.4,60.6,60.9,70,771.256
50.9,27.9,61.3,69.5,35.8,748.037
46,45.9,37.8,92.3,39.6,748.037
41.9,71.9,43.9,83.4,38.4,698.496
56.5,34.2,42,80.4,70,748.037
51.2,61.5,42.4,76.5,49.7,723.534
48.6,56.3,63.9,58.2,44.1,765.585
51.5,27.5,40.9,85,53,748.037
43.2,86.3,43.8,76.6,38.9,698.496
42.8,48.3,53,77.7,31.1,779.174
41.9,84.5,33.5,88.1,32.8,806.245
49.5,68.1,46.2,71,41.5,698.496
34.9,76.7,39.5,91.1,32.1,698.496
34.7,75.1,45.5,79.7,87.3,454.643
44.1,69.8,51.8,63.8,100,800.681
39.7,85.2,53.2,62.5,99.1,800.681
35.7,66.4,54.6,71.6,69.7,870.766
31.3,52.2,43.8,93,32,765.585
55.9,27.9,43,73.5,48.6,748.037
30.5,92.5,27.7,99,31.9,698.496
48.1,70.1,50.8,62.8,38.3,698.496
50.9,67.6,53.9,56.6,50.6,695.607
32.1,32.5,39.6,99.9,70,748.037
52,31.2,62.9,56,70,748.037
53.7,62.6,63.1,45.1,44.5,836.098
47.5,31.5,35.9,87,38.6,748.037
48.9,80.9,50.5,58.8,35.3,698.496
35.7,53.4,54.3,73.3,41.7,800.681
53.1,60.9,56.5,51.5,32.8,723.534
58,29.6,56.1,52,65.3,891.631
42.2,73.5,40.4,74.3,39.7,870.766
33,82.7,44.8,76.2,45.8,1296.412
37.9,77.4,38.9,79.2,41.8,698.496
36.2,95.3,42.5,73.1,32.4,1296.412
48.3,36,44.2,72.5,70,748.037
56.4,24.6,65.7,45.5,44,640.288
43.3,25.2,41.3,81,63.3,748.037
48.8,50.3,55.8,57,33.6,794.796
57.7,32,55.6,48.9,80.7,891.631
37.3,69.7,40.2,78.1,44.1,698.496
47.5,86.1,49.7,49.1,100,765.585
40.5,47.1,45.1,74.2,58.5,800.681
37.1,89.8,23.2,87.8,64.2,1296.412
41.5,66.6,48.6,65.8,41.3,698.496
48.3,54.9,33,72.4,81.1,723.534
37.7,76.2,40.9,73.2,31.8,698.496
33.1,87,30,85.4,42.7,698.496
59.5,23.6,55.7,46.4,69.6,891.631
38.4,27.4,45.2,79.9,31.8,748.037
37.9,77,30,76.9,98.7,870.766
34.5,52.4,33.2,88.7,70,748.037
46.3,64.5,38.9,63.4,82.9,723.534
43,77.3,36,69.7,42,1296.412
33.2,74.1,38.1,78.1,37.1,698.496
45.3,53.9,32.4,73.8,63.1,723.534
29.1,62.8,32.5,90.3,33.5,748.037
46.4,47.2,58.3,49.3,45.5,748.037
51.7,28.4,30.1,78.8,70,748.037
50.7,39.5,59.8,43.7,49.2,794.796
44.8,69.7,46.7,56.3,38.4,698.496
63,24.5,65.7,30.2,40,457.96
34,88,40.9,64.2,76.6,777.034
38.8,52.8,29.9,82.9,31.6,748.037
44.3,86.3,46.7,52.4,29.1,768.153
38.6,64.3,40.5,68.8,34.5,780.779
30,37.3,41.6,76.6,97.7,748.037
31.9,66.8,27.1,87.9,70,800.895
32.6,46.8,32.2,85.2,40,748.037
48.1,36.6,28,77.1,30,748.037
49,26.4,40.9,65.7,70,748.037
40.8,61,25.9,79.6,28.9,800.895
40.9,54,26.1,80.4,70,723.534
38.7,73.7,37.5,64.8,46.4,698.496
40.8,58.1,41.4,63.1,43,695.607
56.4,32.9,35.6,59.8,70,748.037
36.2,32.9,40.2,73,66.8,748.037
31.9,84.1,34.3,71.5,48.9,698.496
37.3,82.2,43.7,55.9,63.2,771.256
29.6,68.9,27.7,85.5,30.7,698.496
39.3,72.4,41.1,61.3,35.2,698.496
36.6,56.3,26.5,81.8,36.3,800.895
37.9,74.4,30.5,72.1,37.4,698.496
35.2,64,41.8,64.1,53.6,836.098
48.3,33.4,50.6,48.6,56.1,823.151
24.9,51.2,22.5,94.3,66,748.037
53.9,29.1,42.6,52.9,40.4,748.037
41.3,25.8,22.6,87.1,29.9,748.037
31.1,76.5,31.8,74.9,35.3,806.245
35.8,61.5,46.4,55.6,79.7,800.681
46.2,27.7,39.6,59.7,77.1,748.037
35,88.4,39.9,55.7,60,771.256
37.5,19,22.4,89.1,48,748.037
33.8,58.5,35.5,64.8,100,780.779
35.7,30.5,34.3,74.9,44,748.037
44.8,55.9,50.2,44,40.8,794.796
48.7,33.1,27,69.7,70,748.037
33,83.7,32.5,66.5,34.9,698.496
20.2,65.9,33.7,82.7,30.6,695.607
46.3,50.7,40.6,52.1,42.4,748.037
33.3,57.6,29.7,73.9,41.4,723.534
27.6,83.2,30.5,72.8,29.4,698.496
39,47.1,35.7,62.8,37.3,585.29
27.3,45.3,27.9,83.1,37.4,748.037
32.5,68.1,38.2,60.2,39.8,698.496
45.3,38.6,39.5,51.3,46.3,419.868
33.5,57,18.4,85.2,70,723.534
63.5,50.3,48.1,19.7,70.1,380.064
50.8,28,46,44.6,50.6,376.747
44.2,25.3,39.2,53.3,35.5,891.631
40.1,41,21.2,76.4,33.8,748.037
27.3,49.9,23.2,77.5,34.2,585.29
39.5,58,35.4,51.2,77.3,695.607
20,57.9,22.6,89.7,44.1,698.496
47.1,30.9,48.7,39.3,98.7,823.151
38.2,56.6,54.5,33.7,54.8,800.681
32.5,46,33.4,71.4,30.9,585.29
24.8,66.6,23.2,81.1,49.9,698.496
35,49,18.7,74.6,45.2,723.534
45.4,36.2,40.1,46.8,31.3,748.037
28.3,48.4,41.9,63.8,38.6,765.585
36.6,88.7,17.9,71.6,38.2,768.153
32.6,58.5,35.6,64.5,51.9,723.534
33.5,59,39.8,62.3,31.4,1080.593
39.2,22,27.7,72.7,50.1,419.868
29.7,68.3,29.2,72,34.8,800.895
36.3,56.3,25.1,73.8,31.6,723.534
34.7,42,30.5,60.1,39.9,376.747
18.3,56.8,26.7,75.1,70,695.607
29.9,65.3,41.5,47.7,78.5,765.585
16.2,58.4,11.9,92.5,28.7,748.037
49.4,32.6,17.5,62,43.6,748.037
44.2,16.1,45.3,39,72.4,258.619
44.7,27.3,43.7,39.4,52.1,823.151
20.4,52.8,22.3,79.2,37.9,376.747
36.4,54.4,27.3,57.5,56.6,695.607
39.5,62.4,25.6,51.7,99.4,800.895
20.9,18.8,10.6,100,59.6,380.064
45.5,20.1,44.1,44.4,44,640.288
24,55.6,35.3,61,41.6,695.607
37.8,64.4,31.8,44.4,84.4,723.534
42.8,31.2,22.6,66.8,70,748.037
28.3,71,26.8,66.2,41.1,1080.593
37.3,62.2,35.8,47.1,42.8,695.607
34.9,23.9,26.5,69.5,35.8,748.037
40.4,30.8,45.8,45.2,31.1,748.037
28.8,85.4,30.9,54.8,37.2,777.034
32.6,19.7,42,48.4,98.9,748.037
28.6,65.1,38.3,49.8,98.4,454.643
34.7,58.3,42.1,41.8,39.4,695.607
39.4,51.3,37.2,44.8,44.6,695.607
33,44.8,19.4,70.9,30.4,723.534
25.6,78.2,30.6,59.3,54.9,780.779
34.4,52,26.8,50.1,73.7,779.174
30.2,59.1,29.8,54.3,65,695.607
34.6,65.4,41.2,39.8,42.2,836.098
47.3,19.9,33.1,45.6,52.7,258.619
22,86.8,29.6,54.8,37.2,771.256
41.3,48.4,25.3,52.1,47.7,419.868
39.6,27.2,49.6,31.5,99,640.288
34.2,57.5,27.7,50.8,45.2,1080.593
27.6,69.2,37,47,58.9,771.256
51.7,20.9,46.8,26.5,44.9,457.96
31.5,47.8,35,48.9,96.6,454.643
19,19.6,9.8,97.1,31.1,891.631
23.5,52.4,34.5,59.6,29.7,765.585
42.5,40.5,29.7,50,32.6,748.037
33.7,86.4,34.6,39.6,31,698.496
11.4,59.9,28,71,74.4,1089.902
32.1,44.6,27,62.5,35.6,723.534
36.3,35.7,24.2,61,38.2,740.975
26.1,36.2,21.1,76,39,740.975
35.9,43.2,20.4,63.6,38.2,723.534
31.5,30.2,21.7,70.4,70,748.037
19.6,48.5,14.3,82.2,33.6,740.975
22.3,84.8,29.1,55.6,43,777.034
44.8,71.4,32.4,34.2,65.5,768.153
23.8,63.1,21.7,64.3,34.9,698.496
27.6,70.3,25.7,53.8,31.6,698.496
25.6,50.4,14.9,72.1,35.4,723.534
27.4,47.5,20.3,63.5,35.1,723.534
35.4,36.7,33.9,48.1,38.4,376.747
30.8,29.8,32,55.8,70,748.037
34.7,36.6,14.9,65.1,34.7,748.037
34.9,20.8,25.5,52.9,98,376.747
22.2,54.2,25.8,64.4,32.8,800.895
27.1,34.2,24.2,64.1,31,748.037
28,87.1,23.8,52.2,48.1,698.496
36.7,48.3,32.9,42.4,54.3,723.534
43.4,20.7,37.9,31.3,76.1,419.868
28.4,46.8,25.3,54.6,99.8,765.585
47.5,21.9,21.6,47.1,45.4,891.631
29.7,48.9,15.6,63.9,36.1,723.534
28,75.9,28.8,50.2,42.8,698.496
34.4,37.6,27.4,53.9,35.1,740.975
36.1,28.1,20.5,57.2,34.5,748.037
28.9,24.9,14.9,72.1,34.1,748.037
21.1,70.5,29,49.8,72.9,771.256
37.5,31.3,28,53.2,30.8,748.037
18.6,67.3,19.6,67.3,75.5,870.766
28.7,51.2,21.9,62.1,45.3,740.975
22.6,36.3,23.4,66.2,40.4,740.975
38.5,27.8,44.4,37.2,27.9,748.037
32,45.7,24,51.9,34.7,585.29
19.3,89.4,20.1,58.2,33.4,698.496
34.7,50.3,26.2,42,28.1,482.784
23.6,50,17.1,62.6,70,800.895
42.4,26,9.3,61,70,748.037
45.1,24.9,34.2,32.3,41.3,891.631
22.9,62,15.1,57.6,29.6,836.098
22,59,13.8,59.3,70,768.153
19.7,71,10.3,63.4,40.2,509.427
44,21.7,28.8,30.7,73.1,891.631
21.1,47.7,27,53.3,38,765.585
23.7,66.2,13.4,66,33.2,768.153
19.4,83.3,18.9,49.6,44.2,771.256
33.1,22.9,40.3,30.4,99.9,640.288
27.9,23.9,32.5,48.5,43.9,640.288
22.6,69.3,19.8,51.9,41.1,806.245
34.8,29.2,28.8,47.6,35.7,748.037
27.2,38.1,23.8,47.7,68.1,740.975
36.1,45.8,12,59.6,44,419.868
35.3,33.2,30.6,39.1,36,740.975
32.9,16.7,42.8,34.2,93,383.06
30.2,27.8,30,52.9,70,748.037
33.1,24.2,17.8,52.2,43.5,419.868
21.7,61.8,19.4,56.4,29.1,1080.593
25.3,71.5,19.5,47.4,38.8,806.245
19.9,88,24,48.4,49.8,777.034
17.1,44.4,16.3,68.6,34.1,606.262
22.4,39.5,19.1,58.1,36.7,779.174
20.8,59.5,11,69.4,70,1296.412
26.9,59.7,17.6,57.4,29.5,768.153
24.4,39,31.3,48.2,48.1,695.607
39.1,21.7,27.8,45.5,70,748.037
31.6,38.6,32.4,44.4,43.5,695.607
19.4,32.6,16.4,65.2,32.6,748.037
21,37,21.4,64.5,31.7,740.975
25.6,34.4,18.3,56.3,60.6,740.975
22.6,29.6,23.2,63.8,39.4,740.975
12.8,70.2,10.5,72.3,29.2,698.496
28.4,81,25,34.1,83.7,771.256
25.6,35,23.9,51.2,49.3,779.174
39.9,30.7,26.2,45.3,33,891.631
28.5,19.9,20.6,58.6,70,748.037
17.7,85.6,19.9,61.9,28.2,777.034
22.5,83.7,27.3,47.4,54,771.256
26.7,48.4,26.8,53.8,37.5,780.779
29.9,33.9,30.6,47.1,55.8,748.037
34.3,28.1,16.2,58.4,70,748.037
20.9,50.7,30.1,50.5,41.9,695.607
40.3,20.1,34.5,32.6,89,419.868
21.7,67.2,24.9,41,39,870.766
23.3,30.7,21.9,51.1,33.4,748.037
17.2,44.3,15.3,53.3,32.5,771.256
20,68.4,22,47.1,30.1,771.256
22.4,59.8,24.2,38.4,39.1,771.256
27.2,34.9,19.7,53,28.2,748.037
20.7,84.2,21.4,42.1,48.4,698.496
30.4,15.6,13.7,45.8,70.4,258.619
22.7,41.7,13.8,48.2,29.5,418.691
16.3,64.2,18.8,55.1,31.7,698.496
32.5,22.2,28,39.7,43.1,891.631
11.3,23.8,10.2,68.4,60.2,508.678
26,30.4,19.7,50.6,40.1,748.037
36.6,48.2,19.1,35.1,40.3,723.534
33.4,63.9,32.7,24.7,40.7,698.496
19.2,73.3,19.2,37.6,66,777.034
31,33.2,31.6,24.6,36,349.997
25.2,27.9,26.5,38.3,84.8,640.288
26.8,18.8,42.5,33.1,46.8,640.288
25.7,69.2,23.9,28.1,30.8,806.245
22,57.6,12.7,50.6,29.4,800.895
21,26.1,12.1,59.4,39.3,585.29
18.6,35.2,9,67.3,70,748.037
37.2,20.1,18.8,43.3,70,748.037
21,48.7,21.1,49,39.9,539.173
24.4,50.2,14.7,54.7,41.1,723.534
19.2,41.4,13,58.5,37.7,740.975
13.4,77.2,9.1,63.1,28.9,698.496
37.5,32.6,25,35,35.7,748.037
24.3,49.7,15.8,44.6,71.2,779.174
21.9,56.2,20.2,40,28.5,454.643
21.9,67.8,16.9,48.4,55.9,780.779
17.6,44.1,19.7,51.2,32.2,539.173
17.3,30,16.6,58.5,32.3,740.975
36.8,24.2,17.8,42.9,33.9,748.037
26.2,43.2,21.1,50.2,36.2,539.173
29.1,28.4,21.3,40.6,51.3,740.975
18.2,63.7,23.7,50.3,29.8,698.496
26.3,63,21.6,33,35.8,698.496
31.1,80.4,25,21.6,45.4,698.496
18.6,42.4,27.4,52.4,30.1,545.807
19.5,68.4,17.5,47.2,44.8,771.256
20.7,74.7,21.5,34.7,33.9,771.256
17.3,28.6,17.6,66.2,32.2,748.037
15.5,53,11.4,68.2,28.4,322.605
17.2,40.8,14.5,62.8,32.5,585.29
19.4,26.9,9.5,63.7,36.6,585.29
23.2,39.8,18.4,54,27.9,418.691
18.6,28.1,24.2,47.5,30.9,748.037
28.9,32.8,21.3,37.8,30.8,891.631
94.4,65.8,98.2,99.8,91.2,748.037
95.3,66.2,98.5,99.1,40.6,748.037
89,90.2,98.5,95.4,90.3,698.496
94.7,68,96.8,99.1,61.3,748.037
92.9,82,89,100,94.3,748.037
89.9,59.6,97.6,99.7,80.5,748.037
90.6,86.7,95.3,95.7,52.8,698.496
83.2,57.3,97.5,99.3,59.5,748.037
85.6,58.6,88.2,98,70,748.037
84.5,91.8,88.1,90,72.3,698.496
89.5,57.6,90.5,93.5,38.7,748.037
84.8,46.4,91,95.6,70,748.037
86.6,68,79.1,95.6,70,748.037
77.6,96.7,88.2,85,78.8,1296.412
75.7,59.3,85.1,95,100,748.037
79.8,40.6,81.2,95,45.2,748.037
73.9,50,73,96.7,100,748.037
70,49.5,86.2,90.8,53.5,748.037
72.1,55.6,83.8,90.8,35.8,748.037
73.6,70,81.5,84.5,45.8,695.607
70.5,90.2,77.5,84.1,46.8,698.496
70.2,34.4,76,97.1,61.9,748.037
84.7,29.6,88,69.8,56.7,891.631
63.1,58.1,77.4,93.9,52.5,748.037
65.6,43.2,69.2,95.6,43.1,748.037
68,94.3,77.8,66.4,64.3,746.753
64.7,42.4,69,91.3,59.6,748.037
59.4,67.8,68.6,87.9,71.3,748.037
66,41.1,78.9,79.4,70,748.037
69.8,32.3,67.7,87.2,51.2,748.037
59.9,84.2,67.9,83.7,43.1,695.607
65.2,81.7,74.2,69.2,43.6,698.496
47.8,61.8,58.2,99.4,86.7,748.037
57.1,81.3,64.2,80.2,65.1,771.256
61.5,77.8,68.1,74.5,40.8,695.607
58.1,73.2,67.7,76,68.7,765.585
52.9,98.2,48.3,95.9,49.2,1296.412
56.2,86,56.8,87.6,38.3,698.496
56.6,81.5,56.9,87.6,42.5,698.496
65.4,41.8,58.4,87.9,29.9,748.037
52,35.6,63,96.7,48.4,748.037
59.5,44.6,52.9,96.4,70,748.037
61.6,80.3,69.9,61.5,56.9,836.098
76.4,29.4,79.2,47.3,86,823.151
72.3,60.6,58.1,62.8,99.9,419.868
61.4,31.7,62.7,81.2,70,748.037
57.6,35,55.3,90.2,39.1,748.037
51.8,91.4,65.1,71.2,44.8,771.256
55.3,33.7,65.9,79.4,60,748.037
56.5,44.2,46.1,95.3,31.1,748.037
66.8,42.6,65.9,59.9,99.9,419.868
55.4,37.7,52,91.3,33.5,748.037
69.5,27.5,69.5,58.2,78.7,891.631
55.5,53.7,56.4,81.2,51.3,748.037
55.4,56.3,54.1,83.3,41.4,723.534
65.6,34.3,60,67,100,823.151
52.4,77,59.7,72.3,58.5,836.098
54.5,80.9,52.2,77.3,40.8,698.496
58.3,48.1,52.9,79.4,47.7,748.037
54.2,33.8,49,85.7,100,823.151
48.6,58.6,59.9,72.9,99.9,780.779
53.7,60.6,62.5,67,70,748.037
43.4,79.7,58,73.3,61,771.256
45.1,51.5,48.8,89.6,41.2,723.534
44.1,67.7,35.5,99.9,35.2,748.037
54.6,67.1,37.1,87,44.7,800.895
41.9,58.5,53.2,84.2,49.8,800.681
57.8,61.3,44.8,76,42.1,723.534
55.8,74.2,67.3,47.2,100,800.681
58.7,43.4,43.2,81.2,34.6,748.037
46.3,86.1,40.5,82.3,74,800.895
47.4,84.8,55.4,66.6,66.3,771.256
37.8,66.6,53.3,81.2,56,800.681
39.1,91.1,41,81.4,98.5,1296.412
36.3,49.2,54.7,82,85.6,800.681
37.7,91,54.3,67.5,100,746.753
43.1,78.3,44.3,74.1,100,800.681
48.6,29.4,45.4,84.4,39.4,748.037
39.6,75,41.2,84.9,38,698.496
38.3,76.8,38.3,88.2,35.3,698.496
50.4,42.4,31.6,90.8,43.2,748.037
46.7,43.4,32.1,93.9,39.1,748.037
50,52.6,49.1,71.5,32,748.037
38.3,58.3,54.1,75,50.2,800.681
41,49.5,48.9,74.9,94.6,780.779
43.8,58.7,58,64.8,34.4,723.534
48.2,63.1,35.2,80.7,50.1,723.534
51,35.4,38.6,82.8,70,748.037
46.8,28.6,38.7,86.5,51,748.037
41.2,47.5,34.7,91.8,31.2,748.037
42.5,78.3,48.9,65.4,67,771.256
35.3,68,42.7,79.4,86.9,695.607
37.1,36.4,40.8,89.7,44.9,748.037
45.6,54.4,48.7,68.4,70,723.534
42.8,50.7,29.9,89.7,41.4,748.037
50.2,65.5,26.7,82.3,34.4,800.895
34.2,40.5,33.3,97.3,70,748.037
33.1,89.1,47.1,65.8,98.2,800.681
36,53,48.6,71.1,87.6,800.681
35.5,51.3,46.5,77.8,30.7,779.174
31.7,73.6,33.2,89.4,33.3,698.496
30.4,92.6,21.2,97.5,33.1,698.496
43.4,31.4,50.1,70.4,35.4,748.037
28.6,53.4,41.4,88.7,31.5,765.585
39.4,38,44.4,74.6,82.3,748.037
37.3,68.7,47.9,63.6,100,800.681
45.7,75.6,42.9,59.3,90.9,695.607
39,42.4,37.2,84.4,32.1,748.037
45.5,66.9,54.7,52.4,46.4,836.098
44.6,70.1,47.8,59.3,46.8,695.607
38.9,57.8,49.7,66.4,40.5,765.585
40.6,71.6,38.1,72.4,42.7,698.496
49.7,30.2,33.9,77.5,49.4,748.037
35.9,62,32.1,86.3,28.8,800.895
31,88,29.2,87,37.7,698.496
38.8,83.5,50.1,58,52.6,771.256
45,86.2,41.6,55.6,100,765.585
38.9,77.4,26.9,78.7,98.7,870.766
34.5,73.7,36.6,79.2,40.8,698.496
36.9,88.8,32.2,77.3,40.3,698.496
29.5,80.1,32.2,86.3,31.3,698.496
38,85.5,29.8,78.1,39.2,1296.412
30.1,67.4,48.6,72,33.5,765.585
31.4,96.7,33.9,77.2,38.3,1296.412
52.4,32.1,51.4,52,67.5,891.631
38.5,32.7,34.5,83.6,42.3,748.037
26.3,77.2,31,84.6,85.6,454.643
48,30.9,49.9,59.9,70,748.037
40.4,55.5,31.3,76,73.9,723.534
33.1,85.9,25.2,85.4,30.8,806.245
29.7,58.6,46.1,73.1,42.5,800.681
45.8,38.3,37,71.5,70,748.037
27.3,84.5,39.7,74.5,52.7,1296.412
40.7,33.1,38.9,74.6,52,748.037
26.3,54.4,26.4,96.2,49.4,748.037
25.9,39.4,29.1,99.9,70,748.037
34.8,81.2,32.6,75.4,32.2,698.496
30.7,67.2,46.4,65.8,67.5,870.766
22.7,47.3,27.2,97.1,74.8,748.037
34.9,68.5,38.2,71.3,42.1,698.496
39.8,82.9,42.4,58.7,34.6,698.496
47.1,27.3,58.3,47.8,47.1,640.288
39.4,25.5,36.1,76.6,61.3,748.037
52.5,27.6,47.6,50.4,71.2,891.631
33.1,49.2,38.8,74.1,59.8,800.681
33.8,28.6,35.9,83.6,31.4,748.037
33.2,79.1,31.4,75.4,38.6,698.496
25.9,62.2,25.8,91.8,37.6,748.037
29.2,76.7,32.8,78.3,37.2,698.496
51.8,29.3,48.1,47.3,85.9,891.631
33.9,76,32,73.1,43,870.766
40.1,55.9,28.4,71.8,86.6,723.534
42.8,72.2,39.6,57.5,36.7,698.496
39,61.9,33.6,64.8,83,723.534
39.1,57.1,27.6,75.6,36.1,800.895
37.1,63.3,35.2,67.7,30,800.895
38.9,78.5,31.4,64.3,45.1,1296.412
38.4,70.3,36.3,62.3,39.2,698.496
43,46.8,50.2,48.6,47.5,748.037
51.9,43.6,25.6,62.3,71.9,748.037
27.1,79.6,29,77,33.1,806.245
44.2,29.3,31.6,70.4,70,748.037
32.5,81.6,32.9,66.9,33.7,698.496
28.8,50.6,24.3,86.5,36.8,748.037
27,51.7,27.1,85.2,37.3,585.29
34.5,61.1,33.2,64.1,100,780.779
26.7,88,33.5,67,74.5,777.034
34.6,88.6,34.7,58,63.3,771.256
31.1,75,31.2,70.3,37.7,698.496
32.7,65.5,43.8,54.3,81.8,800.681
35.8,89.5,36.1,57.4,29.3,768.153
30.1,63.4,35.3,67.5,57.8,780.779
47.3,25.6,20.6,77.5,70,748.037
27,37.1,35.5,73.6,98.1,748.037
27.2,72.3,24,81.7,29.5,698.496
40.2,55.4,39.3,56.2,39.4,748.037
22.7,77.5,30.4,77.8,70,780.779
24,67,19.1,90.2,29.1,800.895
32.5,57.8,22.9,80.3,32.3,748.037
36.1,23.7,21.8,85.1,38.8,748.037
30.7,35.6,35.5,71.5,65.6,748.037
35.8,54.2,20.4,80.7,70,723.534
35.6,38.8,32.4,71.5,28.2,748.037
34.5,48.5,19.8,82,34.5,748.037
43.2,32.9,25.8,71.5,70,748.037
32.4,70.3,33,65.4,32.5,1080.593
36.5,62.4,34.8,60.6,41.6,695.607
27.9,83.6,26.8,71.3,45.1,698.496
25.5,46.8,28.6,81.2,44.4,748.037
44.5,35,47,44.2,70.1,823.151
42.8,52.9,37,54.3,33.3,794.796
45.5,43.3,34.9,56.2,31.1,748.037
41.6,58.7,22.5,62.7,99.1,800.895
45.6,36,26.3,65.9,30,748.037
36,70.6,34.1,58.7,34.4,698.496
22.5,65.7,21.4,84.9,46.5,698.496
15.9,61.5,14.5,99,44.7,748.037
29.7,76.3,28.3,68.1,36.9,698.496
20.5,49.8,22.8,88.2,45.9,376.747
39.9,43.3,48.3,44.8,44.7,794.796
31.3,83.5,27.4,59.9,29,698.496
28,70.6,30.9,64.6,34.4,698.496
30.9,65.9,33.5,60.2,55.7,836.098
41.6,37.9,31.9,54.1,46.7,419.868
28.9,56.4,20.4,80.7,39.8,723.534
26.2,35.7,19.2,82.3,68.2,376.747
46.2,35.5,42.2,41.1,70.3,823.151
37.7,54,29.1,59.3,68.5,695.607
39.2,31.2,30,56.4,57,376.747
37.4,28,32.1,55.1,80.6,891.631
20.5,57.3,22.9,84.1,30.6,698.496
37.6,33.7,38.8,45.8,98.6,823.151
35.1,59.7,37.2,48.9,36.2,794.796
19.3,29.4,9.6,100,31,891.631
38.6,54.6,20.6,68.4,51.1,723.534
28.7,78.2,34.3,56.8,54.1,771.256
30.8,62.9,28.2,66.6,34.7,1080.593
32.8,62.9,30.2,56.8,45.4,695.607
23.4,47.1,35.8,64.1,38,765.585
25.2,91.4,17.2,70.6,40.2,768.153
38.7,25.8,26.1,69.6,69.4,419.868
25.2,69.2,21.1,76.6,32,800.895
27.2,54.7,22.9,71.5,42.8,740.975
31.1,56.6,21.6,71.8,32.3,723.534
18.1,67,28.5,75.5,30.1,695.607
37.2,26,18.5,73.6,31.9,748.037
30.6,48.3,28,64.2,39.1,585.29
24.4,43.7,26,69.2,46.6,376.747
